CROISSY-BEAUBOURG;CROISSY-BEAUBOURG;CRT ACEP;PAT Lagny;;MDS Noisiel;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Jossigny;;;;;Tandem;EPG Tournan ;CCAS Croissy-Beaubourg;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"A2MICILE- DOMALIANCE MELUN 
VYV3
AIDOM EXPERT - ADESSA
BIENVIVRADOM
DOMIDOM MEAUX
O2
DELTA MULTI SERVICES ASSISTANCE -COVIVA DMSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
JARDIN DES MERVEILLES (JDM SERVICES)
GREENASSISTANCE
AIDE ET SERVICES À DOMICILE CHELLES
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN";;;"AIDE ET SERVICE A DOMICILE CHELLES
AIDOM EXPERT - ADESSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN
DOMIDOM MEAUX
BIEN ETRE ET TRANQUILITE";"AIDE ET SERVICE A DOMICILE CHELLES
AIDOM EXPERT - ADESSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN
DOMIDOM MEAUX
AMELIS OZOIR-LA-FERRIERE
BIEN ETRE ET TRANQUILITE"
CROUY-SUR-OURCQ;CROUY-SUR-OURCQ;CRT Les Champs;PAT Meaux;;MDS Meaux;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;MSP de Crouy-Sur-Ourcq;EHPAD Les Tamaris;;;La Croix-rouge - Jouarre;Le Nids des Aidants ;CCAS Crouy-Sur-Ourcq;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX";;;"DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY";"DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY"
CUISY;CUISY;CRT Val d'Europe;PAT Meaux;;MDS Mitry;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Dammartin-en-Goële;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"BIENVIVRADOM
ISADOM- SENIOR COMPAGNIE
DOMIDOM MEAUX
MULTI SERVICES A DOMICILE
CENTRE 77
AIDE ET SERVICES À DOMICILE CHELLES
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX";;;"AIDE ET SERVICE A DOMICILE CHELLES
DOMIDOM MEAUX";"AIDE ET SERVICE A DOMICILE CHELLES
DOMIDOM MEAUX"
DAGNY;DAGNY;CRT Les Champs;PAT Coulommiers;;MDS Coulommiers;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;;;;La Ferté Gaucher;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"CENTRE 77
ADMR DE CHOISY-EN-BRIE
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
A2MICILE- DOMALIANCE MELUN 
BIENVIVRADOM";;;DOMALIANCE MELUN;DOMALIANCE MELUN
DAMMARTIN-EN-GOELE;DAMMARTIN-EN-GOELE;CRT de Chelles;PAT Meaux;;MDS Mitry;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;EHPAD Au coin du feu;;;La Croix-rouge - Dammartin-en-Goële;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"ADMR DE LA BRIE
AD HUMAN SERVICES 
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
BIENVIVRADOM";;;"VITALLIANCE CHELLES
ADMR DE LA BRIE";"VITALLIANCE CHELLES
ADMR DE LA BRIE"
DAMMARTIN-SUR-TIGEAUX;DAMMARTIN-SUR-TIGEAUX;CRT ACEP;PAT Coulommiers;;MDS Tournan;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;;;;Centre 77 - Rozay-en-Brie;EPG Tournan ;CCAS Dammartin-Sur-Tigeaux;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
A2MICILE- DOMALIANCE MELUN 
BIENVIVRADOM";;;DOMALIANCE MELUN;DOMALIANCE MELUN
DAMPMART;DAMPMART;CRT de Chelles;PAT Lagny;;MDS Lagny;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Jossigny;;EHPAD KORIAN La détente;;;Tandem;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"DOMIDOM MEAUX
VITASSISTANCE
HESTIA DOMICILE
VITALLIANCE MELUN
DOMUSVI DOMICILE 77 ESBLY
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN
A2MICILE- DOMALIANCE MELUN 
TANDEM (ex UNA'DOM)
GENNARI SARL - VITA
Z'AIDES SERVICES LAGNY
VIVRE ADOM LAGNY SUR MARNE (ex TIMOLAN- CONFIEZ NOUS)
MARNE ET GONDOIRE ADENIOR
VYV3
AIDOM EXPERT - ADESSA";;;"AIDOM EXPERT - ADESSA
DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY";"AIDOM EXPERT - ADESSA
DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY
AMELIS LAGNYS-SUR-MARNE"
DHUISY;DHUISY;CRT Les Champs;PAT Meaux;;MDS Meaux;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Jouarre;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"ISADOM- SENIOR COMPAGNIE
MV SERVICES 
BIENVIVRADOM";;;;
DOUE;DOUE;CRT Les Champs;PAT Coulommiers;;MDS Noisiel;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;;;;Centre 77 - Rebais;Le Nids des Aidants ;CCAS Doue;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"A2MICILE- DOMALIANCE MELUN 
BIENVIVRADOM
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE
ADMR DE L'AUBETIN (ASSOCIATION MULTISERVICES INTERCOMMUNALE DE LA BRIE)
CENTRE 77";;;"DOMALIANCE MELUN
DOMIDOM MEAUX
ADMR DE L'AUBETIN";"DOMALIANCE MELUN
DOMIDOM MEAUX
ADMR DE L'AUBETIN"
DOUY-LA-RAMEE;DOUY-LA-RAMEE;CRT Val d'Europe;PAT Meaux;;MDS Meaux;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Jouarre;Le Nids des Aidants ;CCAS Douy-La-Ramée;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"BIENVIVRADOM
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE";;;DOMIDOM MEAUX;DOMIDOM MEAUX
EMERAINVILLE;EMERAINVILLE;CRT ACEP;PAT Lagny;;MDS Noisiel;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Jossigny;;EHPAD La Malnoue;;;Tandem;EPG Tournan ;CCAS Emerainville;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"ONELA- BIEN A LA MAISON MELUN
VITASSISTANCE
LE SERVICE À VOTRE PORTE
O2
UN TEMPS UNE VIE 
BIEN ÊTRE ET TRANQUILLITÉ
DELTA MULTI SERVICES ASSISTANCE -COVIVA DMSA
LES MUSES DU JOUR (SERVICE D'AIDE A DOMICILE)
JARDIN DES MERVEILLES (JDM SERVICES)
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN
A2MICILE- DOMALIANCE MELUN 
TANDEM (ex UNA'DOM)
VYV3
AIDOM EXPERT - ADESSA
BIENVIVRADOM
DOMIDOM MEAUX";;;"AIDOM EXPERT - ADESSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN
DOMIDOM MEAUX
LES MUSES DU JOUR (SERVICE D'AIDE A DOMICILE)
UN TEMPS UNE VIE
BIEN ETRE ET TRANQUILITE";"AIDOM EXPERT - ADESSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN
DOMIDOM MEAUX
LES MUSES DU JOUR (SERVICE D'AIDE A DOMICILE)
UN TEMPS UNE VIE
AMELIS OZOIR-LA-FERRIERE
BIEN ETRE ET TRANQUILITE"
ESBLY;ESBLY;CRT Val d'Europe;PAT Coulommiers;;MDS Lagny;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Coulommiers;;EHPAD DOMUSVI Résidence Les Tourterelles;;;Tandem;EPG Tournan ;CCAS Esbly;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"ASSO DANY
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
JARDIN DES MERVEILLES (JDM SERVICES)
DOMUSVI DOMICILE 77 ESBLY
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
A2MICILE- DOMALIANCE MELUN 
TANDEM (ex UNA'DOM)
GENNARI SARL - VITA
Z'AIDES SERVICES LAGNY
MARNE ET GONDOIRE ADENIOR
VYV3
AIDOM EXPERT - ADESSA
BIENVIVRADOM
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE
MULTI SERVICES A DOMICILE
DENIS SERVICES";;;"AIDOM EXPERT - ADESSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY";"AIDOM EXPERT - ADESSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY"
ETREPILLY;ETREPILLY;CRT Val d'Europe;PAT Meaux;;MDS Meaux;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Jouarre;Le Nids des Aidants ;CCAS Etrepilly;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
A2MICILE- DOMALIANCE MELUN 
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE
MULTI SERVICES A DOMICILE";;;"DOMALIANCE MELUN
DOMIDOM MEAUX";"DOMALIANCE MELUN
DOMIDOM MEAUX"
FAREMOUTIERS;FAREMOUTIERS;CRT Les Champs;PAT Coulommiers;;MDS Coulommiers;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;EHPAD Abbaye Notre-Dame;;;Centre 77 - Coulommiers;EPG Tournan ;CCAS Faremoutiers;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"A2MICILE- DOMALIANCE MELUN 
Z'AIDES SERVICES LAGNY
BIENVIVRADOM
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE
ADMR DE L'AUBETIN (ASSOCIATION MULTISERVICES INTERCOMMUNALE DE LA BRIE)
CENTRE 77";;;"DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY
ADMR DE L'AUBETIN";"DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY
ADMR DE L'AUBETIN"
FAVIERES;FAVIERES;CRT ACEP;PAT Lagny;;MDS Tournan;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Mormant - Tournan;GHEF Lagny;;;;;ACEP - Roissy en Brie;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"VYV3
ADMR DE LA RÉGION DE MORMANT
AS DES SERVICES PONTAULT COMBAULT - SARL ODZ SERVICES)
VITALLIANCE MELUN
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN
A2MICILE- DOMALIANCE MELUN ";;;"DOMALIANCE MELUN
DOMUSVI DOMICILE COUPVRAY";"DOMALIANCE MELUN
DOMUSVI DOMICILE COUPVRAY"
FEROLLES-ATTILLY;FEROLLES-ATTILLY;CRT ACEP;Autre;;MDS Tournan;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";SMAD - Lieusaint;Melun;;;;;SSIAD Brie-Comte-Robert;;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"AS DES SERVICES PONTAULT COMBAULT - SARL ODZ SERVICES)
A2MICILE- DOMALIANCE MELUN ";;;"DOMALIANCE MELUN
DOMUSVI DOMICILE MELUN";"DOMALIANCE MELUN
DOMUSVI DOMICILE MELUN
AMELIS OZOIR-LA-FERRIERE"
FERRIERES-EN-BRIE;FERRIERES-EN-BRIE;CRT ACEP;PAT Lagny;;MDS Noisiel;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Jossigny;;;;;Tandem;EPG Tournan ;CCAS Ferrières-en-Brie;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"AS DES SERVICES PONTAULT COMBAULT - SARL ODZ SERVICES)
AUX SERVICES DES PARTICULIERS À DOMICILE (ASP À DOMICILE)
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
JARDIN DES MERVEILLES (JDM SERVICES)
GREENASSISTANCE
VITALLIANCE MELUN
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN
A2MICILE- DOMALIANCE MELUN 
AIDOM EXPERT - ADESSA
O2";;;"AIDOM EXPERT - ADESSA
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN";"AIDOM EXPERT - ADESSA
AUX SERVICES DES PARTICULIERS À DOMICILE (ASP À DOMICILE)
ONELA- BIEN A LA MAISON CHAMPS-SUR-MARNE
DOMALIANCE MELUN
AMELIS OZOIR-LA-FERRIERE"
FONTENAY-TRESIGNY;FONTENAY-TRESIGNY;CRT ACEP;PAT Coulommiers;;MDS Tournan;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Jossigny;MSP Fontenay Tresigny;EHPAD DOMUSVI Les Jardins de Médicis;;;Centre 77 - Rozay-en-Brie;EPG Tournan ;CCAS Fontenay-Tresigny;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"CENTRE 77
DOMI'ANGE
DOUCEUR DE VIVRE
PLACIDÉA
VITALLIANCE MELUN
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN
A2MICILE- DOMALIANCE MELUN 
EQUANIDOMI OZOIR";;;"DOMALIANCE MELUN
DOMUSVI DOMICILE MELUN
DOUCEUR DE VIVRE
VITALLIANCE MLV";"DOMALIANCE MELUN
DOMUSVI DOMICILE MELUN
DOUCEUR DE VIVRE
VITALLIANCE MLV
AMELIS OZOIR-LA-FERRIERE"
FORFRY;FORFRY;CRT Val d'Europe;PAT Meaux;;MDS Mitry;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Dammartin-en-Goële;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"BIENVIVRADOM
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE
MULTI SERVICES A DOMICILE
CENTRE 77";;;DOMIDOM MEAUX;DOMIDOM MEAUX
FRESNES-SUR-MARNE;FRESNES-SUR-MARNE;CRT de Chelles;PAT Meaux;;MDS Mitry;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Dammartin-en-Goële;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
AIDOM EXPERT - ADESSA
A2MICILE- DOMALIANCE MELUN 
BIENVIVRADOM";;;"AIDOM EXPERT - ADESSA
DOMALIANCE MELUN";"AIDOM EXPERT - ADESSA
DOMALIANCE MELUN"
FUBLAINES;FUBLAINES;CRT Val d'Europe;PAT Meaux;;MDS Meaux;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Meaux;;;;;Pays de Meaux;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"A2MICILE- DOMALIANCE MELUN 
LM SERVICES / APEF MEAUX (O2)
BIENVIVRADOM
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE
MULTI SERVICES A DOMICILE
ASSAD TRILPORT 
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX";;;"DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY";" APEF Meaux
DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY"
GERMIGNY-L'EVEQUE;GERMIGNY-L'EVEQUE;CRT Val d'Europe;PAT Meaux;;MDS Meaux;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;Pays de Meaux;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"ASSAD TRILPORT 
LM SERVICES / APEF MEAUX (O2)
MULTI SERVICES A DOMICILE
BIENVIVRADOM
ISADOM- SENIOR COMPAGNIE";;;DOMUSVI DOMICILE COUPVRAY;" APEF Meaux
DOMUSVI DOMICILE COUPVRAY"
GERMIGNY-SOUS-COULOMBS;GERMIGNY-SOUS-COULOMBS;CRT Les Champs;PAT Meaux;;MDS Meaux;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Jouarre;Le Nids des Aidants ;CCAS Germiny-Sous-Coulombs;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"BIENVIVRADOM
ISADOM- SENIOR COMPAGNIE";;;;
GESVRES-LE-CHAPITRE;GESVRES-LE-CHAPITRE;CRT Val d'Europe;PAT Meaux;;MDS Mitry;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Dammartin-en-Goële;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"ISADOM- SENIOR COMPAGNIE
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
BIENVIVRADOM";;;;
GIREMOUTIERS;GIREMOUTIERS;CRT Les Champs;PAT Coulommiers;;MDS Coulommiers;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;;;;Centre 77 - Coulommiers;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"ADMR DE L'AUBETIN (ASSOCIATION MULTISERVICES INTERCOMMUNALE DE LA BRIE)
CENTRE 77
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
A2MICILE- DOMALIANCE MELUN 
VYV3
DOMIDOM MEAUX
ISADOM- SENIOR COMPAGNIE";;;"DOMALIANCE MELUN
DOMIDOM MEAUX
ADMR DE L'AUBETIN";"DOMALIANCE MELUN
DOMIDOM MEAUX
ADMR DE L'AUBETIN"
GOUVERNES;GOUVERNES;CRT Val d'Europe;PAT Lagny;;MDS Lagny;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Jossigny;;;;;Tandem;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"HESTIA DOMICILE
JARDIN DES MERVEILLES (JDM SERVICES)
GREENASSISTANCE
VITALLIANCE MELUN
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN
A2MICILE- DOMALIANCE MELUN 
TANDEM (ex UNA'DOM)
GENNARI SARL - VITA
Z'AIDES SERVICES LAGNY
VIVRE ADOM LAGNY SUR MARNE (ex TIMOLAN- CONFIEZ NOUS)
MARNE ET GONDOIRE ADENIOR
AIDOM EXPERT - ADESSA
BIENVIVRADOM
VITASSISTANCE";;;"AIDOM EXPERT - ADESSA
DOMALIANCE MELUN
DOMUSVI DOMICILE COUPVRAY";"AIDOM EXPERT - ADESSA
DOMALIANCE MELUNDOMUSVI DOMICILE COUPVRAY
AMELIS LAGNYS-SUR-MARNE"
GRESSY;GRESSY;CRT de Chelles;PAT Meaux;;MDS Mitry;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";La Croix Rouge - Jouarre;GHEF Meaux;;;;;La Croix-rouge - Dammartin-en-Goële;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"AD HUMAN SERVICES 
BOUQUET DE VIE
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
AIDOM EXPERT - ADESSA
BIENVIVRADOM
DOMIDOM MEAUX
CENTRE 77";;;"AIDOM EXPERT - ADESSA
DOMIDOM MEAUX";"AIDOM EXPERT - ADESSA
DOMIDOM MEAUX"
GRETZ-ARMAINVILLIERS;GRETZ-ARMAINVILLIERS;CRT ACEP;PAT Lagny;;MDS Tournan;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Mormant - Tournan;GHEF Jossigny;;;;;ACEP - Roissy en Brie;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"VITALLIANCE MELUN
CENTRE COMMUNAL D'ACTION SOCIALE DE GRETZ-ARMAINVILLIERS
A2MICILE- DOMALIANCE MELUN 
VYV3
DOMIDOM MEAUX
ADMR DE LA RÉGION DE MORMANT
O2
AS DES SERVICES PONTAULT COMBAULT - SARL ODZ SERVICES)";;;"DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY
BIEN ETRE ET TRANQUILITE";"DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY
AMELIS OZOIR-LA-FERRIERE
BIEN ETRE ET TRANQUILITE"
GUERARD;GUERARD;CRT Les Champs;PAT Coulommiers;;MDS Coulommiers;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;;;;Centre 77 - Coulommiers;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"A2MICILE- DOMALIANCE MELUN 
Z'AIDES SERVICES LAGNY
VYV3
BIENVIVRADOM
ISADOM- SENIOR COMPAGNIE
ADMR DE L'AUBETIN (ASSOCIATION MULTISERVICES INTERCOMMUNALE DE LA BRIE)
CENTRE 77";;;"DOMALIANCE MELUN
DOMUSVI DOMICILE COUPVRAY
ADMR DE L'AUBETIN
";"DOMALIANCE MELUN
DOMUSVI DOMICILE COUPVRAY
ADMR DE L'AUBETIN"
GUERMANTES;GUERMANTES;CRT Val d'Europe;PAT Lagny;;MDS Lagny;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Tandem;GHEF Jossigny;;;;;Tandem;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";"EHPAD Hors Les Murs
Au Fil des Berges ";"TANDEM (ex UNA'DOM)
Z'AIDES SERVICES LAGNY
MARNE ET GONDOIRE ADENIOR
VYV3
AIDOM EXPERT - ADESSA
BIENVIVRADOM
DOMIDOM MEAUX
O2
HESTIA DOMICILE
AUX SERVICES DES PARTICULIERS À DOMICILE (ASP À DOMICILE)
JARDIN DES MERVEILLES (JDM SERVICES)
VITALLIANCE MELUN
AMRE - ÂGE D'OR SERVICES - AGENCE DE  TOURNAN EN BRIE/MELUN
A2MICILE- DOMALIANCE MELUN ";;;"AIDOM EXPERT - ADESSA
DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY";"AIDOM EXPERT - ADESSA
AUX SERVICES DES PARTICULIERS À DOMICILE (ASP À DOMICILE)
DOMALIANCE MELUN
DOMIDOM MEAUX
DOMUSVI DOMICILE COUPVRAY"
HAUTEFEUILLE;HAUTEFEUILLE;CRT Les Champs;PAT Coulommiers;;MDS Tournan;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;;;;Centre 77 - Rozay-en-Brie;EPG Tournan ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"BIENVIVRADOM
ISADOM- SENIOR COMPAGNIE
ADMR DE L'AUBETIN (ASSOCIATION MULTISERVICES INTERCOMMUNALE DE LA BRIE)
CENTRE 77
DOMI'ANGE
AMAU SERVICES - AGE D'OR SERVICES -  AGENCE DE MEAUX
A2MICILE- DOMALIANCE MELUN ";;;"DOMALIANCE MELUN
DOMUSVI DOMICILE COUPVRAY
ADMR DE L'AUBETIN";"DOMALIANCE MELUN
DOMUSVI DOMICILE COUPVRAY
ADMR DE L'AUBETIN"
HONDEVILLIERS;HONDEVILLIERS;CRT Les Champs;PAT Coulommiers;;MDS Coulommiers;"HAD LNA Santé 
HAD Santé Service
HAD Croix-Saint-Simon
HAD R Coubert 
HAD R LNA ";Centre 77;GHEF Coulommiers;;;;;Centre 77 - Rebais;Le Nids des Aidants ;;"EMPP
EMRR - Nord 77
Equipe mobile CADENCE";;"ISADOM- SENIOR COMPAGNIE
CENTRE 77
MV SERVICES 
BIENVIVRADOM";;;;
